"spp1","spp2","spp3","spp4","spp5","spp6","spp7","spp8","spp9","spp10","spp11","spp12","spp13","spp14","spp15","spp16","spp17","spp18","spp19","spp20","spp21","spp22","spp23","spp24","spp25","spp26","spp27","spp28","spp29","spp30"
1,5,6,4,12,12,20,28,43,46,60,53,66,77,69,68,72,65,59,56,54,36,28,20,17,15,6,3,1,3
1,1,8,5,7,13,21,30,32,42,51,64,64,71,72,76,74,74,67,52,45,32,28,23,20,11,8,9,5,2
0,2,6,3,9,10,23,27,33,48,57,61,61,70,64,81,74,73,65,56,50,37,39,25,20,17,10,3,6,2
0,1,1,4,8,16,22,23,36,44,44,62,63,61,67,75,73,70,69,56,48,31,35,32,17,12,4,6,8,4
0,2,3,4,8,18,15,22,28,42,39,53,67,71,66,75,79,64,76,54,41,40,36,25,17,26,8,3,4,4
0,3,1,3,4,11,25,26,28,38,49,61,69,67,69,76,76,67,54,63,40,42,38,24,23,12,20,8,7,3
0,0,2,5,15,9,15,17,23,49,39,42,55,75,65,69,75,79,72,65,45,51,37,31,24,16,14,11,5,4
0,2,4,1,10,10,15,17,16,31,35,46,50,57,72,74,68,78,65,58,64,54,38,40,31,23,21,9,14,5
0,3,3,8,6,3,15,20,21,24,35,51,49,55,66,72,77,66,64,66,67,50,46,29,40,31,14,11,3,7
0,1,2,0,3,6,14,19,22,30,36,37,48,50,61,62,75,71,76,62,60,54,45,39,30,26,18,7,10,12
0,1,1,4,1,16,7,11,14,24,26,42,38,45,61,60,69,73,75,68,67,67,52,46,38,27,18,15,12,6
0,2,2,1,3,4,6,15,9,22,25,37,43,46,62,73,74,66,71,67,68,49,52,46,42,34,20,13,16,10
1,3,2,3,4,5,3,7,13,16,19,35,33,47,52,63,68,73,70,69,76,66,56,55,41,39,17,19,14,5
0,1,2,0,8,3,8,7,10,17,18,27,35,31,52,61,70,73,73,73,74,70,54,49,50,30,28,21,20,13
0,0,2,0,5,0,2,10,7,18,15,24,35,50,52,64,72,71,84,77,70,69,58,63,41,43,34,21,14,9
1,1,1,1,7,4,5,4,5,15,17,22,39,38,59,68,69,65,80,78,74,81,66,61,40,32,26,12,20,12
0,0,1,1,2,2,9,5,8,12,15,23,36,40,50,56,69,71,81,81,77,69,66,60,55,44,21,19,10,6
0,0,0,1,1,4,6,6,9,10,15,23,29,37,49,62,69,73,75,78,75,69,74,45,40,33,29,21,22,9
0,0,0,0,1,1,1,9,9,9,22,26,31,40,53,55,62,76,71,84,80,75,63,49,37,32,26,21,17,9
0,0,0,3,3,0,6,7,10,12,25,18,36,41,53,54,77,74,83,69,75,82,65,54,46,42,24,23,17,15
0,1,0,0,0,1,4,6,11,12,18,19,26,44,49,56,67,75,74,82,76,76,60,60,44,32,22,16,18,7
0,0,1,0,1,1,5,6,6,10,17,24,30,47,45,60,65,82,67,78,70,73,76,53,42,32,26,12,12,4
0,0,0,0,2,3,1,5,10,11,24,23,28,42,58,71,64,71,85,76,77,73,73,60,51,37,30,19,16,12
0,0,0,1,0,2,2,8,10,9,16,24,25,43,59,61,60,67,82,79,78,76,65,61,43,41,37,22,18,13
0,1,0,0,0,1,3,3,3,11,21,26,31,34,48,59,69,75,81,82,74,71,66,62,50,39,22,25,10,10
0,0,0,1,6,1,3,2,4,11,14,33,34,35,53,57,71,80,78,73,76,74,65,57,60,38,28,21,22,15
0,0,0,1,2,2,3,7,8,14,18,22,36,40,48,58,59,77,74,77,80,73,69,56,50,36,26,22,18,9
0,0,0,0,1,3,1,1,7,10,16,29,34,38,58,57,62,76,76,77,84,72,64,52,45,34,24,18,28,15
0,0,0,2,3,1,1,4,11,7,15,32,27,38,50,58,67,67,79,79,79,76,69,61,48,40,30,19,17,7
1,0,0,0,0,1,1,6,8,8,17,25,42,43,36,61,68,74,81,79,75,73,66,58,54,32,27,22,15,7
0,0,1,1,3,3,1,3,5,11,15,21,31,44,47,64,63,65,86,76,78,77,67,62,48,35,23,15,14,8
0,1,0,2,1,3,2,9,7,14,20,24,36,40,56,57,70,74,81,76,82,80,72,54,43,39,28,19,13,15
0,0,0,2,1,5,1,6,12,12,22,20,26,34,42,63,65,71,75,87,82,75,65,58,45,36,27,22,10,14
0,0,0,0,4,3,3,4,11,7,17,22,26,46,49,58,66,74,66,81,73,67,65,62,48,45,32,20,15,12
0,0,0,1,1,8,5,5,6,12,19,23,30,45,48,58,68,76,82,74,77,72,61,57,41,42,25,17,11,11
0,0,0,1,2,4,6,6,14,15,24,21,41,44,49,57,69,70,79,73,68,69,57,58,42,37,26,17,12,14
0,0,1,0,1,4,4,11,11,22,16,25,36,32,59,55,62,68,75,75,74,63,63,46,48,30,25,22,15,11
0,0,1,1,3,3,7,9,17,19,15,35,34,43,50,62,66,70,74,74,73,71,62,51,46,30,22,19,17,5
1,2,0,0,3,5,8,20,11,19,30,19,47,58,55,56,64,74,67,69,78,61,54,57,41,36,23,22,17,12
2,0,3,1,5,3,9,12,14,25,22,39,37,44,56,65,72,73,72,73,61,54,51,53,27,22,23,12,13,11
0,2,1,1,3,12,4,12,15,24,21,34,41,55,58,61,63,68,71,69,68,47,49,47,43,28,22,11,11,7
0,0,0,3,3,11,10,14,21,27,31,37,58,51,70,62,75,71,58,64,68,54,49,37,40,29,14,17,10,2
1,0,3,9,6,7,10,16,22,34,39,39,58,64,66,68,74,73,62,67,52,47,35,36,27,27,15,16,11,9
1,3,1,7,6,13,12,21,27,31,43,47,54,69,72,74,75,79,58,66,50,38,44,33,26,24,18,13,12,3
0,2,0,2,9,8,16,29,38,37,45,54,62,65,63,69,77,67,60,66,58,48,34,26,27,15,15,7,11,4
3,2,3,4,9,12,15,16,32,44,50,72,62,68,77,77,74,71,64,50,50,40,39,34,23,12,8,11,2,4
1,3,4,7,9,10,17,25,28,43,53,57,66,71,73,72,74,62,64,56,38,39,31,27,18,10,9,6,7,3
3,3,4,3,11,11,28,38,33,52,53,59,73,73,67,79,65,70,64,50,48,41,28,20,19,14,6,5,2,6
1,0,8,4,14,22,22,27,39,33,53,68,68,75,76,78,73,73,56,55,42,37,28,26,11,15,6,5,5,3
0,5,2,4,11,14,18,18,36,42,54,61,73,80,81,79,71,68,60,51,44,35,29,17,15,10,12,5,2,3
2,3,6,11,10,17,13,29,40,43,42,66,66,75,88,83,72,59,54,56,53,24,26,24,17,7,8,3,5,0
1,3,7,6,11,11,24,22,44,43,54,63,75,75,70,64,74,63,57,59,46,32,24,21,13,8,7,1,1,0
3,1,8,7,10,12,17,31,37,37,51,68,62,76,75,72,73,72,60,55,46,21,22,18,19,6,13,5,1,0
1,0,4,5,8,15,30,26,35,41,54,58,72,73,70,74,71,61,62,54,36,41,25,23,19,11,10,7,2,3
0,3,7,10,9,18,23,24,34,50,57,58,64,68,74,76,68,69,53,56,41,29,35,22,13,9,14,5,3,2
0,5,1,8,7,18,22,32,32,43,59,55,68,71,71,82,77,70,60,55,42,35,32,28,10,10,5,2,4,4
1,2,4,8,9,13,15,22,35,37,54,57,71,73,70,75,71,71,53,53,42,41,25,22,12,15,15,6,2,2
1,0,3,4,8,7,18,19,31,27,45,50,53,67,67,75,73,66,56,57,56,43,33,25,25,13,14,7,2,5
2,3,2,4,11,14,12,25,27,39,45,58,57,60,72,75,72,71,65,57,44,36,34,33,28,14,14,8,7,5
2,3,5,4,6,6,20,21,23,33,47,46,55,58,68,67,70,76,70,64,58,46,38,32,29,15,10,12,8,4
1,1,2,2,6,6,13,16,14,32,41,41,57,60,66,66,79,71,62,68,61,48,49,36,35,25,16,8,5,4
0,1,3,3,5,6,9,19,21,32,37,49,50,48,66,70,69,65,61,63,60,60,39,41,33,20,17,16,2,3
2,1,2,1,4,2,9,9,29,25,33,38,50,48,60,66,67,74,69,67,66,53,49,39,43,24,19,18,13,8
0,1,0,2,5,5,9,6,15,24,36,30,47,52,45,60,72,69,79,71,60,66,53,48,30,29,26,10,11,7
2,1,0,1,2,10,2,4,15,17,23,31,44,46,58,63,62,72,75,69,72,74,61,52,44,29,19,16,14,9
0,1,0,0,2,2,8,7,15,18,22,30,28,54,55,55,62,79,77,78,67,66,64,43,49,40,27,21,9,16
0,0,0,0,2,6,8,3,13,18,24,24,37,47,51,68,69,71,76,76,67,64,53,56,49,38,31,23,12,7
0,0,0,2,0,1,3,2,6,18,19,21,32,44,56,60,57,69,76,77,73,74,63,54,40,37,30,17,21,4
0,0,0,0,1,2,3,6,6,14,21,27,31,46,42,52,66,78,79,80,78,71,63,52,48,34,30,23,14,7
1,0,0,1,1,2,8,4,6,12,16,31,31,38,43,57,71,72,76,77,77,75,59,50,38,30,23,27,12,11
0,0,0,0,0,1,6,6,8,17,19,33,39,47,45,56,68,75,79,74,75,73,59,61,51,42,34,18,11,4
1,0,2,1,4,6,2,6,6,8,16,28,31,36,52,65,60,70,78,85,81,73,59,51,53,51,35,19,17,11
0,1,0,0,1,4,4,6,6,15,14,26,28,33,47,60,63,71,76,74,79,78,68,53,48,31,30,25,16,14
0,0,1,0,0,2,3,8,8,11,14,22,35,34,50,59,70,79,86,80,77,75,66,62,44,42,35,24,16,9
0,0,1,0,0,2,2,8,10,14,19,27,28,37,55,63,67,75,77,78,73,67,74,51,45,41,33,20,19,8
0,0,0,0,2,2,5,5,12,13,21,26,30,39,45,64,71,74,85,82,64,73,69,52,47,31,33,25,15,13
0,0,0,0,0,2,4,9,12,14,18,28,32,30,49,62,61,79,87,77,89,68,63,58,55,36,34,22,15,9
0,0,0,2,1,2,6,3,4,8,20,25,38,42,47,62,69,79,76,75,79,71,65,46,48,36,31,26,21,14
1,0,0,1,3,2,5,8,5,14,13,21,32,43,56,51,67,79,86,85,86,77,60,61,54,33,24,27,17,5
0,0,0,1,1,5,2,4,6,12,16,21,33,48,55,62,74,72,79,80,86,64,70,53,51,36,29,19,14,9
0,0,0,1,1,0,3,4,12,11,15,20,42,39,54,55,71,75,72,78,72,77,63,63,57,37,27,19,19,14
0,1,1,0,4,5,4,6,10,14,20,20,31,34,56,56,71,66,84,84,80,74,64,65,32,38,25,29,12,8
0,0,0,0,2,3,4,9,10,8,15,16,41,34,53,56,66,77,70,77,81,73,68,67,48,37,26,16,15,7
0,0,0,0,3,1,2,0,10,13,13,25,34,34,50,65,73,69,70,75,77,75,75,58,45,34,24,21,14,10
0,0,0,1,1,0,2,8,11,13,23,30,31,42,50,62,61,66,71,80,75,71,67,57,44,30,29,19,15,8
0,0,0,1,2,4,10,4,10,17,18,22,28,50,47,55,59,70,80,80,69,69,56,58,46,46,28,20,8,7
1,0,0,0,4,1,7,3,12,12,23,30,37,42,58,58,65,68,72,74,68,76,59,60,48,37,34,16,15,4
0,0,0,1,0,4,5,16,13,14,23,32,38,50,62,60,69,77,69,79,69,70,60,49,36,32,28,16,13,7
0,1,0,4,2,3,7,14,13,23,25,34,48,45,58,64,66,75,78,80,65,62,63,46,31,42,18,24,10,6
1,1,1,1,2,9,4,14,14,25,25,32,45,52,55,57,71,76,76,69,59,58,53,45,41,28,18,16,15,7
1,0,2,2,4,13,10,14,11,22,32,36,49,46,56,66,74,68,70,74,66,65,50,47,30,29,18,13,9,8
0,2,2,4,4,4,9,21,27,30,31,41,47,49,61,57,66,68,76,63,70,54,48,45,29,28,17,12,14,3
1,1,2,1,4,9,16,20,30,35,39,46,54,67,65,69,62,68,71,69,63,40,42,39,25,24,16,8,8,6
1,1,3,8,4,12,25,21,34,29,36,58,48,63,64,72,72,72,67,59,58,39,29,32,27,17,8,5,10,6
0,2,3,6,4,12,17,22,33,45,45,58,64,67,76,79,74,68,66,55,46,43,40,20,21,13,16,10,5,3
0,1,2,6,7,19,11,30,34,37,50,60,58,69,78,80,66,74,61,50,35,44,34,20,16,12,12,4,9,2
1,3,2,7,8,15,14,28,26,39,43,73,65,68,74,75,65,73,55,54,48,37,27,19,19,13,8,10,6,4
0,3,6,3,9,14,19,20,26,37,48,64,76,76,73,70,72,55,53,53,47,43,26,19,13,7,4,3,2,3
1,1,6,10,9,15,24,41,41,53,55,66,66,75,78,76,71,68,64,58,36,40,24,15,19,3,10,7,5,1
5,1,8,8,8,9,26,29,42,45,59,67,75,73,70,76,79,60,61,42,39,31,23,24,15,8,12,5,0,0
2,1,4,6,7,15,22,35,30,47,58,62,78,78,74,72,67,71,60,47,41,43,24,16,9,9,6,1,3,0
1,0,9,4,8,15,24,27,39,55,57,60,72,77,87,85,73,68,63,48,44,23,25,13,16,6,6,2,3,2
0,3,5,5,7,18,23,25,40,44,43,69,71,75,79,70,74,70,58,46,43,32,26,16,8,11,7,5,3,2
1,3,4,9,12,9,16,27,39,51,55,62,74,70,80,77,75,70,44,48,31,31,31,15,13,8,10,6,5,1
0,6,3,5,10,20,22,31,43,48,62,71,74,74,78,69,70,63,65,52,44,34,24,13,12,14,4,5,0,2
0,5,7,11,12,14,24,29,46,44,51,74,77,86,78,70,78,67,51,53,43,29,19,25,14,5,5,8,3,0
0,2,3,5,6,21,17,29,33,37,56,67,73,73,79,82,73,72,58,52,38,39,33,27,12,13,9,6,1,2
2,0,5,8,8,9,24,34,30,39,57,75,70,75,76,78,82,59,54,49,38,41,32,16,18,10,5,3,6,1
2,3,2,8,13,17,23,28,33,38,53,63,68,75,75,73,74,74,66,45,46,30,32,18,21,10,9,5,6,3
3,4,6,5,7,14,18,22,30,41,58,49,65,71,73,76,73,73,56,52,49,31,31,19,16,13,15,10,5,1
1,5,5,5,8,15,12,25,30,36,46,57,56,61,70,70,77,73,68,57,35,38,44,23,20,12,12,9,3,3
1,0,3,4,5,9,10,25,28,41,51,56,63,70,72,75,75,70,56,60,55,50,31,30,19,20,11,15,6,1
1,2,4,5,9,9,13,15,17,30,35,46,58,59,64,69,67,72,59,60,53,46,50,29,26,23,12,8,6,9
0,0,2,4,5,5,9,20,32,26,40,48,41,52,65,61,66,69,66,61,69,52,48,39,36,19,27,14,13,4
1,1,0,2,4,3,11,10,16,25,31,32,46,52,54,53,74,75,74,60,59,58,54,44,35,22,20,18,12,12
0,0,0,6,3,10,7,7,11,15,34,36,42,46,54,62,70,73,73,73,65,60,57,52,27,25,32,16,13,8
0,0,0,3,2,2,6,18,14,21,25,42,43,47,58,57,80,66,81,69,76,61,55,43,35,38,23,15,11,9
0,1,0,1,5,3,3,6,12,17,24,26,36,45,54,57,74,77,77,69,71,68,60,50,48,38,30,28,14,13
0,0,0,2,2,0,6,8,11,17,26,16,35,33,52,55,76,70,75,77,67,72,64,63,47,32,27,23,13,8
0,0,0,2,3,0,7,5,9,14,19,22,30,35,57,72,62,77,85,77,72,68,69,50,38,37,25,16,15,7
0,0,0,0,2,3,3,9,7,15,15,19,34,43,58,53,66,81,77,78,73,72,66,59,41,40,29,14,12,7
0,1,1,0,1,1,3,5,5,8,18,34,27,46,56,58,68,75,83,77,76,68,56,56,51,47,23,24,15,7
0,0,2,2,1,1,3,12,9,18,22,24,28,41,53,66,68,70,74,80,88,76,63,55,40,34,25,18,12,9
0,0,0,2,0,1,4,5,10,6,10,27,35,45,53,67,69,69,73,81,76,73,65,56,45,39,24,25,18,9
0,0,0,0,0,0,1,8,5,10,20,19,40,48,50,59,66,75,75,81,84,72,64,61,45,44,32,19,18,11
0,0,1,0,0,3,1,9,8,13,23,28,29,40,45,64,69,71,81,69,78,76,66,67,59,40,28,25,15,13
0,0,0,0,1,3,4,6,8,15,14,23,26,43,47,55,65,79,85,73,81,78,67,57,37,48,27,20,18,11
1,0,0,1,1,1,0,7,7,14,17,27,29,36,50,63,63,71,77,80,78,71,60,58,54,40,21,21,16,13
0,0,0,0,1,3,0,4,9,15,12,21,36,33,43,53,67,72,81,89,69,72,61,51,45,43,23,20,11,11
0,0,0,3,1,0,5,8,5,9,24,20,34,40,47,59,69,78,74,86,75,64,58,51,51,39,39,31,12,7
0,0,0,1,0,3,0,8,9,16,19,29,29,39,47,66,66,73,72,79,77,80,67,50,40,36,26,19,17,10
0,0,2,1,0,3,4,7,5,9,21,25,27,39,49,58,59,79,77,81,79,70,65,60,58,32,26,21,16,8
0,0,0,0,1,3,2,5,6,16,19,30,30,35,47,63,74,79,76,75,76,69,63,50,53,29,31,22,21,17
0,0,1,1,2,1,5,11,8,12,15,26,29,38,47,59,67,75,77,84,82,71,63,56,44,39,26,23,16,15
2,0,1,2,1,2,10,6,9,16,18,19,37,39,52,53,76,71,78,77,79,71,58,47,43,46,38,21,11,17
1,0,1,2,1,5,5,7,9,14,20,33,30,37,55,59,68,67,78,78,70,74,64,60,39,40,33,20,26,8
0,1,1,3,0,3,7,9,16,13,21,29,37,32,54,71,73,75,70,75,75,75,56,57,47,29,22,23,12,10
0,0,1,1,2,4,2,5,13,20,18,27,41,44,55,65,71,76,75,73,70,72,62,49,40,39,34,13,16,10
0,1,0,3,5,0,6,9,18,17,24,23,35,46,62,61,77,69,74,73,64,62,53,50,39,29,27,15,14,9
0,0,0,3,7,4,10,8,16,20,19,31,40,47,63,71,63,68,71,73,62,72,54,56,42,43,17,15,16,5
0,0,2,3,6,7,8,6,20,33,35,35,43,54,50,72,67,64,71,62,61,56,47,40,39,30,12,16,15,6
2,0,2,8,3,6,14,18,15,26,42,40,60,61,69,63,66,78,63,70,61,56,50,37,33,25,11,14,9,6
1,3,3,2,8,12,21,15,25,38,37,49,60,56,69,66,68,69,68,60,57,50,38,35,24,22,21,15,10,5
0,0,6,6,7,12,21,24,30,35,45,53,64,75,73,70,67,68,60,50,59,42,29,45,24,18,19,10,6,1
1,2,6,10,8,14,18,27,23,35,43,62,60,72,78,63,77,69,62,59,57,40,29,29,19,17,9,6,5,7
1,4,3,11,6,8,19,21,29,39,63,58,71,63,74,77,70,75,56,53,45,36,26,29,19,11,7,11,5,3
2,0,8,8,10,10,21,20,36,47,57,70,70,82,81,67,78,67,58,57,44,40,27,13,13,11,7,6,3,3
0,2,3,9,9,12,28,25,34,43,56,61,67,76,83,72,80,71,68,49,41,40,24,14,19,6,6,6,4,3
0,3,0,8,12,14,21,24,36,43,52,64,73,77,81,73,72,64,51,46,42,27,22,15,19,10,5,7,1,0
2,2,6,13,10,17,18,33,38,42,59,56,69,81,78,73,77,67,62,44,35,35,28,18,18,8,7,3,6,2
1,5,7,8,11,12,22,30,41,47,60,63,72,73,87,80,68,70,59,54,32,28,25,21,14,4,7,5,3,2
0,1,4,4,10,17,22,20,33,48,58,72,70,81,71,75,70,69,62,48,25,28,20,14,11,8,3,4,3,1
2,3,3,7,11,16,17,31,35,50,55,63,63,68,79,76,76,71,51,51,35,29,27,19,14,5,2,5,1,0
0,4,6,10,8,16,24,41,44,53,70,65,72,73,84,76,70,55,55,43,48,28,24,19,13,12,6,1,2,1
1,3,3,7,11,15,26,34,42,49,62,71,79,84,87,75,75,65,59,48,39,32,29,15,14,3,3,3,4,1
2,7,1,7,6,12,22,37,39,45,50,69,65,77,76,84,75,67,53,49,39,34,18,19,8,3,4,1,6,3
2,4,0,9,5,16,22,25,38,50,53,67,72,78,81,71,71,65,65,38,39,27,19,24,11,3,2,2,3,1
1,3,3,14,17,19,20,29,42,45,63,66,78,79,77,77,65,65,58,49,41,26,26,16,11,7,2,2,0,1
2,3,3,4,12,18,24,33,39,50,61,65,74,73,78,81,70,68,61,52,37,38,24,14,14,5,5,5,1,1
0,1,4,2,6,17,29,28,31,33,63,67,74,77,84,78,71,62,63,49,38,28,23,17,13,8,7,4,1,1
3,5,4,5,7,13,19,30,33,45,55,66,72,74,78,82,81,72,66,44,39,31,34,15,17,12,8,3,6,4
1,2,6,7,9,12,21,22,37,38,46,67,66,74,70,76,69,70,57,51,47,32,31,22,19,15,6,5,5,2
0,2,5,7,5,13,14,26,28,42,47,56,60,73,75,75,72,76,66,57,44,49,26,31,27,17,14,4,9,1
2,3,3,6,5,14,21,22,23,37,43,51,58,61,72,70,70,70,63,53,39,46,43,26,25,23,10,4,5,5
0,2,1,2,5,8,20,14,24,25,41,49,66,59,62,71,70,70,76,59,51,54,35,29,29,13,18,15,9,3
1,0,1,4,2,14,12,13,17,30,37,51,46,52,64,69,73,75,72,64,66,52,43,37,30,30,12,13,11,9
0,2,1,2,6,5,3,7,17,24,35,35,44,49,59,56,70,77,67,68,58,60,49,49,31,31,16,21,12,10
2,0,2,2,4,6,10,18,19,24,30,35,38,49,60,65,64,70,74,67,64,58,50,49,46,36,26,16,8,6
0,0,2,2,2,2,10,4,16,24,22,39,48,46,54,58,71,72,70,73,64,57,60,55,36,25,32,20,15,10
0,0,2,1,5,6,8,7,17,19,19,28,39,40,56,62,68,78,64,76,66,67,60,57,42,33,23,26,15,2
0,1,1,0,4,3,5,8,13,9,21,26,44,42,48,72,80,78,80,69,72,71,62,59,46,39,37,16,13,10
1,0,0,0,0,3,5,4,8,14,22,27,30,41,59,64,65,69,76,87,73,71,57,50,50,33,36,13,17,14
2,0,0,1,1,1,2,11,4,14,23,28,33,36,52,50,73,78,82,80,77,74,61,60,49,35,32,18,15,9
0,0,1,0,1,1,5,9,8,16,19,29,35,39,50,55,58,80,77,79,78,76,69,52,51,32,30,16,18,12
0,0,1,0,1,1,3,4,7,13,31,24,28,37,40,60,71,75,78,83,80,67,67,45,48,36,27,22,19,10
0,0,0,0,5,1,4,5,5,16,20,26,33,45,55,61,69,66,77,84,77,70,70,52,45,39,22,17,23,8
1,0,1,1,1,1,3,5,9,13,19,20,25,49,50,54,73,69,78,79,77,74,64,57,41,42,33,21,17,11
0,1,0,2,2,2,4,5,12,13,18,18,26,41,51,59,78,70,74,79,80,76,59,54,39,37,33,24,16,13
0,1,0,2,1,3,5,5,5,18,20,20,21,33,49,55,61,71,78,82,76,81,69,51,46,33,31,24,16,11
0,0,0,0,1,1,2,2,5,7,24,26,31,38,54,64,68,64,80,76,79,72,67,52,45,46,27,24,20,13
0,0,1,0,0,0,2,6,9,11,13,26,27,42,56,68,65,77,84,72,75,69,73,66,54,36,27,23,24,15
0,0,0,1,2,1,3,5,7,20,22,26,33,37,46,56,74,74,68,84,71,77,59,58,42,25,28,24,9,11
0,1,1,0,0,3,2,7,6,10,16,25,37,40,49,71,71,83,79,81,82,69,67,56,52,41,23,24,14,12
1,0,0,3,2,1,5,9,8,15,9,26,24,38,59,57,63,75,76,84,71,67,59,61,53,37,29,22,16,10
1,0,0,0,1,2,3,6,4,11,16,35,30,33,54,58,66,69,81,81,78,69,69,57,49,31,24,20,14,11
0,0,0,1,1,2,5,6,14,6,21,28,38,37,48,59,66,72,79,71,72,74,68,55,52,32,26,16,13,3
1,0,0,3,1,2,9,7,13,13,15,25,27,41,53,54,68,80,72,83,82,68,60,54,43,34,41,22,18,15
0,0,1,1,5,4,4,7,12,10,18,30,40,47,61,55,68,78,71,77,71,59,63,54,41,35,30,19,14,10
0,0,2,1,0,4,5,5,14,19,25,26,37,55,54,58,63,73,68,79,75,64,69,50,47,40,24,21,11,9
0,0,1,4,7,6,7,10,12,23,26,34,41,46,53,55,65,77,71,60,67,62,54,48,38,31,25,17,15,7
0,0,2,3,5,7,12,15,19,26,31,37,40,48,66,70,70,64,80,63,65,50,49,51,33,25,30,18,9,2
1,1,2,2,6,8,13,17,21,34,39,46,54,43,72,56,64,75,77,54,55,54,46,42,32,24,16,12,10,6
1,2,2,4,10,10,10,11,27,23,46,49,45,65,66,71,71,70,76,59,50,59,39,33,32,22,18,9,10,3
3,2,2,2,11,12,23,22,14,35,41,48,56,71,74,68,79,72,70,57,52,49,38,22,22,20,13,10,2,4
0,0,2,11,10,10,17,35,33,37,43,55,68,77,77,68,70,69,71,53,46,33,38,24,22,18,10,2,4,5
0,4,2,9,10,7,14,25,29,47,56,60,65,79,77,74,81,67,67,56,46,35,39,17,15,12,6,4,2,0
0,2,2,8,6,15,21,35,50,48,54,63,66,67,79,79,64,62,67,44,44,36,28,22,13,8,7,4,3,0
3,6,2,13,10,12,26,29,35,46,62,66,68,76,76,68,76,69,57,48,33,34,24,12,14,6,5,6,7,1
4,3,5,3,12,20,28,26,43,48,61,66,80,81,77,76,72,60,69,52,43,30,28,20,12,4,9,3,0,2
2,5,5,8,12,19,22,30,40,42,52,74,70,77,79,79,67,64,50,48,37,33,24,12,9,7,8,1,3,0
0,2,9,6,8,11,21,33,33,49,52,64,76,84,77,74,70,62,63,51,43,32,25,15,7,12,6,6,1,0
1,2,6,8,14,11,19,32,47,53,57,68,63,80,77,82,71,73,57,45,37,31,25,10,14,5,3,2,1,0
3,6,8,7,20,14,25,34,42,57,66,69,81,76,73,83,77,68,60,58,32,33,19,20,12,6,5,2,1,0
4,2,6,8,12,16,22,30,46,46,59,74,78,74,80,73,70,52,53,48,43,29,21,15,11,5,4,3,1,0
5,0,10,14,10,15,28,33,31,39,55,73,72,87,75,72,65,60,52,40,38,26,25,13,11,9,4,0,2,0
5,4,6,7,17,17,25,27,47,46,52,64,73,75,68,74,72,54,55,52,32,24,19,12,6,4,5,3,2,0
3,2,2,10,11,23,20,34,50,50,60,67,70,77,79,78,72,61,58,49,31,26,21,14,15,10,8,3,1,0
1,5,5,4,8,16,24,31,42,46,63,65,68,82,75,77,73,65,60,48,43,34,20,14,20,8,7,4,4,0
3,1,2,5,8,25,26,31,38,44,60,59,76,76,77,81,78,66,59,61,33,23,26,15,16,8,4,1,0,1
1,4,5,7,12,8,24,22,42,62,58,66,74,72,80,79,73,66,52,48,39,31,23,16,13,8,3,3,1,1
3,5,5,5,10,22,19,24,30,45,55,71,74,68,80,76,69,64,60,51,45,25,29,15,11,9,1,1,3,1
1,0,2,6,7,15,21,33,34,41,57,65,71,78,76,80,67,61,65,44,39,38,27,18,15,6,4,7,1,4
2,2,3,5,8,13,13,30,34,47,59,81,68,81,79,84,72,61,64,50,40,27,27,23,17,8,6,4,2,2
1,2,5,10,9,9,23,32,40,50,52,60,60,73,74,83,80,66,59,51,45,34,30,19,12,9,9,7,2,0
1,3,5,3,10,17,23,27,35,43,53,62,68,79,76,69,74,72,67,55,56,35,30,21,18,10,9,4,4,3
2,0,2,11,5,12,13,22,29,34,50,60,61,62,69,68,70,61,62,60,55,36,42,27,19,12,3,8,4,7
1,1,5,4,9,6,16,17,27,23,35,46,54,57,66,66,75,65,61,65,57,42,35,31,24,20,10,8,6,6
0,0,1,4,9,4,14,16,15,25,38,41,44,58,57,68,72,75,61,59,57,57,42,41,29,21,13,8,7,5
0,4,1,4,4,9,12,10,19,21,30,27,48,53,55,72,77,72,67,69,66,57,54,41,33,28,21,15,6,7
0,0,1,4,4,5,7,10,7,18,33,33,41,45,59,64,71,67,74,64,72,64,55,50,43,25,21,24,13,16
2,3,0,2,1,7,7,8,16,19,25,30,42,32,61,56,63,69,73,76,69,63,63,48,38,32,25,16,9,7
0,3,1,2,2,1,6,8,16,16,24,18,36,48,47,52,65,65,78,83,76,60,61,53,39,29,26,24,15,12
0,0,0,0,2,4,3,9,6,10,24,19,33,46,45,65,69,77,80,77,68,67,67,39,39,36,29,27,7,10
0,1,0,1,1,2,4,4,3,25,19,31,34,44,46,67,71,75,77,74,72,59,64,54,50,30,21,23,17,3
1,0,0,0,2,5,4,7,11,12,21,23,31,51,44,54,66,69,79,79,75,69,69,62,43,43,29,29,9,15
0,0,1,0,1,3,4,6,2,9,14,26,31,39,53,64,63,74,81,75,76,63,73,57,47,42,28,19,17,13
1,0,0,1,0,0,3,1,8,14,18,18,35,27,53,59,68,70,82,77,74,76,64,54,53,40,27,29,14,13
1,0,0,1,2,2,0,5,3,13,25,22,31,37,51,58,71,74,70,79,79,76,70,58,36,37,26,24,14,4
0,0,0,1,1,2,6,4,6,14,14,18,31,33,54,57,71,88,84,78,74,78,57,53,43,40,30,17,13,10
0,1,0,2,1,2,1,4,7,11,15,15,39,50,48,53,73,72,81,74,86,74,70,48,47,40,28,21,23,10
0,2,1,0,2,1,2,4,6,18,13,24,34,41,52,58,64,77,81,84,78,74,63,66,45,31,31,19,24,16
